Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Add Parameter,penn_tokenize,penn_tokenize,nltk/tokenize/moses.py/MosesTokenizer,287.0,289.0,['The parameters [ return_str ] are added to the method penn_tokenize from the module nltk/tokenize/moses.py in class MosesTokenizer'],2eff2f42f81426085ec2c4a506d66ad9c971c7c9,,,,,,,
Add Parameter,tokenize,tokenize,nltk/tokenize/moses.py/MosesTokenizer,305.0,307.0,['The parameters [ return_str ] are added to the method tokenize from the module nltk/tokenize/moses.py in class MosesTokenizer'],2eff2f42f81426085ec2c4a506d66ad9c971c7c9,,,,,,,
Add Parameter,detokenize,detokenize,nltk/tokenize/moses.py/MosesDetokenizer,585.0,588.0,['The parameters [ return_str ] are added to the method detokenize from the module nltk/tokenize/moses.py in class MosesDetokenizer'],2eff2f42f81426085ec2c4a506d66ad9c971c7c9,,,,,,,
Add Parameter,tokenize,tokenize,nltk/tokenize/moses.py/MosesDetokenizer,452.0,454.0,['The parameters [ return_str ] are added to the method tokenize from the module nltk/tokenize/moses.py in class MosesDetokenizer'],2eff2f42f81426085ec2c4a506d66ad9c971c7c9,,,,,,,
Add Parameter,macro_use,macro_use,nltk/tgrep.py,245.0,245.0,['The parameters [ l ] are added to the method macro_use from the module nltk/tgrep.py'],2f82b294146bd58a73cd365c44a87bb17a2afc41,,,,,,,
Change/Rename Parameter,_to_depgraph,_to_depgraph,nltk/sem/lfg.py/FStructure,54.0,55.0,['The parameters [ nodelist ] of the method _to_depgraph from the module nltk/sem/lfg.py in class FStructure are changed/renamed to [nodes]'],30027c50d26c09f61e36f508ed7ffa478f593669,,,,,,,
Add Parameter,__init__,__init__,nltk/tokenize/stanford_segmenter.py/StanfordSegmenter,46.0,48.0,['The parameters [ java_class sihan_post_processing keep_whitespaces ] are added to the method __init__ from the module nltk/tokenize/stanford_segmenter.py in class StanfordSegmenter'],30db81deb064ed2039731fda9f834e45f3eb2074,,,,,,,
Add Parameter,start,start,nltk/parse/corenlp.py/CoreNLPServer,108.0,108.0,['The parameters [ stdout stderr ] are added to the method start from the module nltk/parse/corenlp.py in class CoreNLPServer'],3130935ea35e8b9b923b74baebfba617badab789,,,,,,,
Remove Parameter,_show_plot,_show_plot,nltk/sentiment/util.py,226.0,237.0,['The parameters [ y_min y_max ] of the method _show_plot from the module nltk/sentiment/util.py is/are removed'],313bba2bcc42d60cf856786715f0ab40e71bfe7c,,,,,,,
Remove Parameter,parse_subjectivity_dataset,parse_subjectivity_dataset,nltk/sentiment/util.py,200.0,211.0,['The parameters [ sent_tokenizer ] of the method parse_subjectivity_dataset from the module nltk/sentiment/util.py is/are removed'],313bba2bcc42d60cf856786715f0ab40e71bfe7c,,,,,,,
Add Parameter,arrange,arrange,src/nltk/draw/fsa.py/CanvasFSA,286.0,342.0,['The parameters [ arrange_algorithm ] are added to the method arrange from the module src/nltk/draw/fsa.py in class CanvasFSA'],325bb40698e294cdadc4292838b2285f131ddf6a,,,,,,,
Add Parameter,demo_movie_reviews,demo_movie_reviews,nltk/sentiment/util.py,464.0,471.0,['The parameters [ n_instances output ] are added to the method demo_movie_reviews from the module nltk/sentiment/util.py'],32df80a7f86bf94ddaf339dd48d2c51577a32271,,,,,,,
Add Parameter,demo_subjectivity,demo_subjectivity,nltk/sentiment/util.py,510.0,520.0,['The parameters [ n_instances output ] are added to the method demo_subjectivity from the module nltk/sentiment/util.py'],32df80a7f86bf94ddaf339dd48d2c51577a32271,,,,,,,
Add Parameter,demo_tweets,demo_tweets,nltk/sentiment/util.py,395.0,395.0,['The parameters [ n_instances output ] are added to the method demo_tweets from the module nltk/sentiment/util.py'],32df80a7f86bf94ddaf339dd48d2c51577a32271,,,,,,,
Add Parameter,demo_vader_tweets,demo_vader_tweets,nltk/sentiment/util.py,634.0,647.0,['The parameters [ n_instances output ] are added to the method demo_vader_tweets from the module nltk/sentiment/util.py'],32df80a7f86bf94ddaf339dd48d2c51577a32271,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/conll.py/ConllChunkCorpusReader,519.0,519.0,['The parameters [ separator ] are added to the method __init__ from the module nltk/corpus/reader/conll.py in class ConllChunkCorpusReader'],332ee88619e424b6532c07e8a1b5c39d6457a8ea,,,,,,,
Rename Method,_tagged_utterances_block_reader,_tagged_turns_block_reader,nltk/corpus/reader/switchboard.py/SwitchboardCorpusReader,83.0,83.0,['The method _tagged_utterances_block_reader from the module nltk/corpus/reader/switchboard.py in class SwitchboardCorpusReader is renamed to _tagged_turns_block_reader'],335a7b7ec256e040c9562e02870ab0f5929c2f9c,,,,,,,
Rename Method,_utterances_block_reader,_turns_block_reader,nltk/corpus/reader/switchboard.py/SwitchboardCorpusReader,80.0,80.0,['The method _utterances_block_reader from the module nltk/corpus/reader/switchboard.py in class SwitchboardCorpusReader is renamed to _turns_block_reader'],335a7b7ec256e040c9562e02870ab0f5929c2f9c,,,,,,,
Rename Class,SwitchboardUtterance,SwitchboardTurn,nltk/corpus/reader/switchboard.py,,, class SwitchboardUtterance was renamed to class SwitchboardTurn ,335a7b7ec256e040c9562e02870ab0f5929c2f9c,,,,,,,
Add Parameter,train,train,nltk/classify/naivebayes.py/NaiveBayesClassifier,181.0,181.0,['The parameters [ cls ] are added to the method train from the module nltk/classify/naivebayes.py in class NaiveBayesClassifier'],33676beb18d29b4f6d07db50587157d8da4ed963,,,,,,,
Add Parameter,json2csv,json2csv,nltk/twitter/util.py,32.0,34.0,['The parameters [ errors ] are added to the method json2csv from the module nltk/twitter/util.py'],337760b168859e899d01b9eae96ab8c40bf78d18,,,,,,,
Rename Method,_parse_with_tag_constraints,tagged_parse,nltk/parse/bllip.py/BllipParser,231.0,173.0,['The method _parse_with_tag_constraints from the module nltk/parse/bllip.py in class BllipParser is renamed to tagged_parse'],33c193d2de3876ca89fb08140557e16f01c79c6f,,,,,,,
Rename Method,_check_bllip_import_success,_ensure_bllip_import_or_error,nltk/parse/bllip.py,18.0,91.0,['The method _check_bllip_import_success from the module nltk/parse/bllip.py is renamed to _ensure_bllip_import_or_error'],33c193d2de3876ca89fb08140557e16f01c79c6f,,,,,,,
Extract Method,json2csv,get_outf_writer_compat,nltk/twitter/util.py,,, The method get_outf_writer_compat from the module nltk/twitter/util.py is extracted from method json2csv from the module nltk/twitter/util.py ,33fad360c69a55ee0d56f3415ec5d46febcd5479,,,,,"(47,67)",104.0,"[76.0, 77.0, 78.0, 80.0, 81.0]"
Add Parameter,tag,tag,nltk/tag/stanford.py/CoreNLPPOSTagger,234.0,258.0,['The parameters [ tagtype ] are added to the method tag from the module nltk/tag/stanford.py in class CoreNLPPOSTagger'],3465784b58bdb60b974dbf60947d42f35bd02bdd,,,,,,,
Rename Method,hydrate_demo,expand_tweetids_demo,nltk/twitter/twitter_demo.py,46.0,96.0,['The method hydrate_demo from the module nltk/twitter/twitter_demo.py is renamed to expand_tweetids_demo'],35773adfaf5c8715bf7b516caf9ed54821159c93,,,,,,,
Rename Method,tracktoscreen1_demo,followtoscreen_demo,nltk/twitter/twitter_demo.py,28.0,67.0,['The method tracktoscreen1_demo from the module nltk/twitter/twitter_demo.py is renamed to followtoscreen_demo'],35773adfaf5c8715bf7b516caf9ed54821159c93,,,,,,,
Add Parameter,search_demo,search_demo,nltk/twitter/twitter_demo.py,65.0,126.0,['The parameters [ keywords ] are added to the method search_demo from the module nltk/twitter/twitter_demo.py'],35773adfaf5c8715bf7b516caf9ed54821159c93,,,,,,,
Add Parameter,tracktoscreen0_demo,tracktoscreen0_demo,nltk/twitter/twitter_demo.py,21.0,48.0,['The parameters [ track ] are added to the method tracktoscreen0_demo from the module nltk/twitter/twitter_demo.py'],35773adfaf5c8715bf7b516caf9ed54821159c93,,,,,,,
Add Parameter,corpus_bleu,corpus_bleu,nltk/translate/bleu_score.py,84.0,92.0,['The parameters [ emulate_multibleu ] are added to the method corpus_bleu from the module nltk/translate/bleu_score.py'],35de83d3c839686391ec94e9986589f429362b88,,,,,,,
Add Parameter,sentence_bleu,sentence_bleu,nltk/translate/bleu_score.py,27.0,28.0,['The parameters [ emulate_multibleu ] are added to the method sentence_bleu from the module nltk/translate/bleu_score.py'],35de83d3c839686391ec94e9986589f429362b88,,,,,,,
Add Parameter,test,test,src/nltk/test/rechunkparser.py,295.0,652.0,['The parameters [ verbosity reload_module ] are added to the method test from the module src/nltk/test/rechunkparser.py'],35ec58f9ebe2f8376fbe9f4b596f6fc120d04a15,,,,,,,
Rename Method,ppattach_object_tokenizer,read_ppattach_obj_block,nltk/corpus/ppattach.py,82.0,89.0,['The method ppattach_object_tokenizer from the module nltk/corpus/ppattach.py is renamed to read_ppattach_obj_block'],3688023287931590996d526377cc7914546ac7f0,,,,,,,
Rename Method,ppattach_tuple_tokenizer,read_ppattach_tuple_block,nltk/corpus/ppattach.py,75.0,82.0,['The method ppattach_tuple_tokenizer from the module nltk/corpus/ppattach.py is renamed to read_ppattach_tuple_block'],3688023287931590996d526377cc7914546ac7f0,,,,,,,
Rename Method,render,stdout,nltk/misc/twitterclient.py/TweetHandler,106.0,116.0,['The method render from the module nltk/misc/twitterclient.py in class TweetHandler is renamed to stdout'],371f4052c9f130df54197afc1e508f4634af0885,,,,,,,
Rename Method,dump,write,nltk/misc/twitterclient.py/TweetHandler,122.0,132.0,['The method dump from the module nltk/misc/twitterclient.py in class TweetHandler is renamed to write'],371f4052c9f130df54197afc1e508f4634af0885,,,,,,,
Add Parameter,normalize,normalize,nltk/sem/logic.py/Expression,533.0,533.0,['The parameters [ newvars ] are added to the method normalize from the module nltk/sem/logic.py in class Expression'],37b9f1553b77cb42cd080e694939b6069928ab62,,,,,,,
Add Parameter,__init__,__init__,nltk/sentiment/sentiment_analyzer.py/SentimentAnalyzer,31.0,31.0,['The parameters [ classifier ] are added to the method __init__ from the module nltk/sentiment/sentiment_analyzer.py in class SentimentAnalyzer'],37d4fa2c5f58377037165d8fe54b09fc2c69168a,,,,,,,
Add Parameter,morphy,morphy,nltk/corpus/reader/wordnet.py/WordNetCorpusReader,1633.0,1633.0,['The parameters [ check_exceptions ] are added to the method morphy from the module nltk/corpus/reader/wordnet.py in class WordNetCorpusReader'],37fe28ef475f1ec33e6280412da92722e9719c68,,,,,,,
Rename Method,__cleansignatureparam,__legacysignature,nltk/decorators.py,28.0,28.0,['The method __cleansignatureparam from the module nltk/decorators.py is renamed to __legacysignature'],386ffb620f52615f1591cf7eb7720ed641d54493,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/api.py/CorpusReader,36.0,36.0,['The parameters [ tag_mapping_function ] are added to the method __init__ from the module nltk/corpus/reader/api.py in class CorpusReader'],38742044710965a6a78befe87db94991365e8266,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/indian.py/IndianCorpusView,72.0,80.0,['The parameters [ tag_mapping_function ] are added to the method __init__ from the module nltk/corpus/reader/indian.py in class IndianCorpusView'],38742044710965a6a78befe87db94991365e8266,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/nps_chat.py/NPSChatCorpusReader,18.0,18.0,['The parameters [ tag_mapping_function ] are added to the method __init__ from the module nltk/corpus/reader/nps_chat.py in class NPSChatCorpusReader'],38742044710965a6a78befe87db94991365e8266,,,,,,,
Add Parameter,tagged_words,tagged_words,nltk/corpus/reader/nps_chat.py/NPSChatCorpusReader,43.0,46.0,['The parameters [ simplify_tags ] are added to the method tagged_words from the module nltk/corpus/reader/nps_chat.py in class NPSChatCorpusReader'],38742044710965a6a78befe87db94991365e8266,,,,,,,
Change/Rename Parameter,__init__,__init__,src/nltk/draw/rdparser.py/RecursiveDescentParserDemo,86.0,88.0,['The parameters [ text ] of the method __init__ from the module src/nltk/draw/rdparser.py in class RecursiveDescentParserDemo are changed/renamed to [token]'],38883b3adf2f4001c8b38cf12ed07172aea6906d,,,,,,,
Change/Rename Parameter,__init__,__init__,src/nltk/draw/srparser.py/ShiftReduceParserDemo,95.0,96.0,['The parameters [ text ] of the method __init__ from the module src/nltk/draw/srparser.py in class ShiftReduceParserDemo are changed/renamed to [token]'],38883b3adf2f4001c8b38cf12ed07172aea6906d,,,,,,,
Extract Method,_maintain_order,_maintain_order_vertical,src/nltk/draw/tree.py/TreeSegmentWidget,,, The method _maintain_order_vertical from the module src/nltk/draw/tree.py in class TreeSegmentWidget is extracted from method _maintain_order from the module src/nltk/draw/tree.py in class TreeSegmentWidget ,38883b3adf2f4001c8b38cf12ed07172aea6906d,,,,,"(245,249)",255.0,"[246.0, 248.0, 250.0, 251.0, 252.0, 253.0, 255.0, 257.0, 260.0, 263.0, 264.0, 265.0, 266.0, 267.0, 268.0, 269.0, 272.0, 273.0, 275.0, 276.0, 277.0, 281.0, 282.0, 283.0, 284.0, 287.0]"
Extract Method,_maintain_order,_maintain_order_horizontal,src/nltk/draw/tree.py/TreeSegmentWidget,,, The method _maintain_order_horizontal from the module src/nltk/draw/tree.py in class TreeSegmentWidget is extracted from method _maintain_order from the module src/nltk/draw/tree.py in class TreeSegmentWidget ,38883b3adf2f4001c8b38cf12ed07172aea6906d,,,,,"(245,249)",297.0,"[246.0, 248.0, 250.0, 251.0, 255.0, 257.0, 260.0, 263.0, 264.0, 265.0, 266.0, 267.0, 268.0, 269.0, 272.0, 273.0, 275.0, 276.0, 277.0, 281.0, 282.0, 284.0, 287.0]"
Add Parameter,__init__,__init__,src/nltk/draw/tree.py/TreeWidget,447.0,500.0,['The parameters [ property_names ] are added to the method __init__ from the module src/nltk/draw/tree.py in class TreeWidget'],38883b3adf2f4001c8b38cf12ed07172aea6906d,,,,,,,
Rename Method,_top,_subtree_top,src/nltk/draw/tree.py/TreeSegmentWidget,120.0,176.0,['The method _top from the module src/nltk/draw/tree.py in class TreeSegmentWidget is renamed to _subtree_top'],388f797aa30ae00a9e6ad910ee4c994e06a79fac,,,,,,,
Extract Method,_manage,_manage_vertical,src/nltk/draw/tree.py/TreeSegmentWidget,,, The method _manage_vertical from the module src/nltk/draw/tree.py in class TreeSegmentWidget is extracted from method _manage from the module src/nltk/draw/tree.py in class TreeSegmentWidget ,388f797aa30ae00a9e6ad910ee4c994e06a79fac,,,,,"(159,267)",246.0,"[168.0, 169.0, 170.0, 171.0, 172.0, 173.0, 174.0, 184.0]"
Remove Parameter,__init__,__init__,nltk/twitter/twitterclient.py/Streamer,37.0,38.0,['The parameters [ handler ] of the method __init__ from the module nltk/twitter/twitterclient.py in class Streamer is/are removed'],38d477fc51a75bf67da5b1fbad51553e40fc6ed1,,,,,,,
Add Parameter,write,write,nltk/tag/crf.py/CRFInfo,569.0,570.0,['The parameters [ encoding ] are added to the method write from the module nltk/tag/crf.py in class CRFInfo'],38f7416b4083158c8b55cf2b5c5ff57af8f8824a,,,,,,,
Rename Method,_read,read,nltk/tree.py/Tree,545.0,545.0,['The method _read from the module nltk/tree.py in class Tree is renamed to read'],3944fff7ee499df5658d22c962f3afc9982db80b,,,,,,,
Add Parameter,print_tree,print_tree,src/nltk/draw/tree.py,392.0,398.0,['The parameters [ textsize ] are added to the method print_tree from the module src/nltk/draw/tree.py'],394a1a2ae2f1aacf0b3b4ca83b1e6150a6ff1fa6,,,,,,,
Rename Method,mask_oov,lookup_one,nltk/model/counter.py/NgramModelVocabulary,118.0,118.0,['The method mask_oov from the module nltk/model/counter.py in class NgramModelVocabulary is renamed to lookup_one'],3975f12c3a1aba50b99bbd6d310e100664454dbd,,,,,,,
Rename Method,test_mask_oov,test_lookup_one,nltk/test/unit/model/test_vocabulary.py/NgramModelVocabularyTests,67.0,67.0,['The method test_mask_oov from the module nltk/test/unit/model/test_vocabulary.py in class NgramModelVocabularyTests is renamed to test_lookup_one'],3975f12c3a1aba50b99bbd6d310e100664454dbd,,,,,,,
Extract Method,sentiment,score_valence,nltk/sentiment/vader.py/SentimentIntensityDetector,,, The method score_valence from the module nltk/sentiment/vader.py in class SentimentIntensityDetector is extracted from method sentiment from the module nltk/sentiment/vader.py in class SentimentIntensityDetector ,39b2a8667e836b38b93e518659e716a780112aba,,,,,"(381,381)",515.0,"[513.0, 514.0, 518.0, 519.0, 520.0, 521.0, 524.0, 525.0, 526.0, 527.0, 530.0, 531.0, 532.0, 533.0, 534.0, 536.0, 537.0, 538.0, 540.0, 542.0, 545.0, 546.0, 547.0, 548.0, 549.0, 550.0, 551.0, 552.0, 553.0, 554.0, 556.0, 557.0, 558.0, 559.0, 561.0, 562.0, 563.0, 564.0, 567.0, 567.0, 567.0, 567.0, 569.0, 575.0]"
Rename Method,test_pos_tag_rus,test_pos_tag_rus_universal,nltk/test/unit/test_pos_tag.py/TestPosTag,36.0,36.0,['The method test_pos_tag_rus from the module nltk/test/unit/test_pos_tag.py in class TestPosTag is renamed to test_pos_tag_rus_universal'],3a280debe021f7a4db52cedbc9af6a78211d5b7a,,,,,,,
Rename Method,raw_detect_features,get_features,src/nltk/feature/document.py/BagOfContainedWordsFeatureDetector,26.0,26.0,['The method raw_detect_features from the module src/nltk/feature/document.py in class BagOfContainedWordsFeatureDetector is renamed to get_features'],3a2a9b5078f4fb808df6406e54e07f7ba46fcbaf,,,,,,,
Rename Method,raw_detect_features,get_features,src/nltk/feature/document.py/SetOfContainedWordsFeatureDetector,42.0,42.0,['The method raw_detect_features from the module src/nltk/feature/document.py in class SetOfContainedWordsFeatureDetector is renamed to get_features'],3a2a9b5078f4fb808df6406e54e07f7ba46fcbaf,,,,,,,
