Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Add Parameter,_launch_web_client,_launch_web_client,lib/streamlit/proxy/Proxy.py,88,437,['The parameters [ autoCloseDelaySecs ] are added to the method _launch_web_client from the module lib/streamlit/proxy/Proxy.py'],019164b65b4cae0f64093f8b43056ef8c0074088,,,,,,,
Add Parameter,_print_remote_url,_print_remote_url,lib/streamlit/proxy/Proxy.py,53,404,['The parameters [ autoCloseDelaySecs ] are added to the method _print_remote_url from the module lib/streamlit/proxy/Proxy.py'],019164b65b4cae0f64093f8b43056ef8c0074088,,,,,,,
Add Parameter,__init__,__init__,lib/streamlit/ReportThread.py/ReportThread,79,81,['The parameters [ file_manager ] are added to the method __init__ from the module lib/streamlit/ReportThread.py in class ReportThread'],01caeeccd96a4e0c3301408bfb441174beb9b2e0,,,,,,,
Add Parameter,__init__,__init__,lib/streamlit/ScriptRunner.py/ScriptRunner,51,51,['The parameters [ file_manager ] are added to the method __init__ from the module lib/streamlit/ScriptRunner.py in class ScriptRunner'],01caeeccd96a4e0c3301408bfb441174beb9b2e0,,,,,,,
Add Parameter,parse_config_file,parse_config_file,lib/streamlit/config.py,824,833,['The parameters [ force ] are added to the method parse_config_file from the module lib/streamlit/config.py'],01caeeccd96a4e0c3301408bfb441174beb9b2e0,,,,,,,
Rename Method,test_container,test_equal_columns,lib/tests/streamlit/delta_generator_test.py/DeltaGeneratorContainerTest,288,307,['The method test_container from the module lib/tests/streamlit/delta_generator_test.py in class DeltaGeneratorContainerTest is renamed to test_equal_columns'],0374555b9b7a247b46e265ff4c7f392433995a89,,,,,,,
Rename Method,test_equal_columns,test_container,lib/tests/streamlit/delta_generator_test.py/DeltaGeneratorContainerTest,307,288,['The method test_equal_columns from the module lib/tests/streamlit/delta_generator_test.py in class DeltaGeneratorContainerTest is renamed to test_container'],0374555b9b7a247b46e265ff4c7f392433995a89,,,,,,,
Add Parameter,json,json,shared/server/DeltaGenerator.py/DeltaGenerator,273,273,['The parameters [ element ] are added to the method json from the module shared/server/DeltaGenerator.py in class DeltaGenerator'],037fe7373e0aa8063e78718682970de56762b5ff,,,,,,,
Rename Method,arrow_add_rows,_arrow_add_rows,lib/streamlit/delta_generator.py/DeltaGenerator,578,579,['The method arrow_add_rows from the module lib/streamlit/delta_generator.py in class DeltaGenerator is renamed to _arrow_add_rows'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,legacy_add_rows,_legacy_add_rows,lib/streamlit/delta_generator.py/DeltaGenerator,474,474,['The method legacy_add_rows from the module lib/streamlit/delta_generator.py in class DeltaGenerator is renamed to _legacy_add_rows'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,arrow_dataframe,_arrow_dataframe,lib/streamlit/elements/arrow.py/ArrowMixin,30,30,['The method arrow_dataframe from the module lib/streamlit/elements/arrow.py in class ArrowMixin is renamed to _arrow_dataframe'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,arrow_table,_arrow_table,lib/streamlit/elements/arrow.py/ArrowMixin,87,87,['The method arrow_table from the module lib/streamlit/elements/arrow.py in class ArrowMixin is renamed to _arrow_table'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,arrow_altair_chart,_arrow_altair_chart,lib/streamlit/elements/arrow_altair.py/ArrowAltairMixin,198,198,['The method arrow_altair_chart from the module lib/streamlit/elements/arrow_altair.py in class ArrowAltairMixin is renamed to _arrow_altair_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,arrow_area_chart,_arrow_area_chart,lib/streamlit/elements/arrow_altair.py/ArrowAltairMixin,96,96,['The method arrow_area_chart from the module lib/streamlit/elements/arrow_altair.py in class ArrowAltairMixin is renamed to _arrow_area_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,arrow_bar_chart,_arrow_bar_chart,lib/streamlit/elements/arrow_altair.py/ArrowAltairMixin,147,147,['The method arrow_bar_chart from the module lib/streamlit/elements/arrow_altair.py in class ArrowAltairMixin is renamed to _arrow_bar_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,arrow_line_chart,_arrow_line_chart,lib/streamlit/elements/arrow_altair.py/ArrowAltairMixin,45,45,['The method arrow_line_chart from the module lib/streamlit/elements/arrow_altair.py in class ArrowAltairMixin is renamed to _arrow_line_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,arrow_vega_lite_chart,_arrow_vega_lite_chart,lib/streamlit/elements/arrow_vega_lite.py/ArrowVegaLiteMixin,34,34,['The method arrow_vega_lite_chart from the module lib/streamlit/elements/arrow_vega_lite.py in class ArrowVegaLiteMixin is renamed to _arrow_vega_lite_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,legacy_altair_chart,_legacy_altair_chart,lib/streamlit/elements/legacy_altair.py/LegacyAltairMixin,181,185,['The method legacy_altair_chart from the module lib/streamlit/elements/legacy_altair.py in class LegacyAltairMixin is renamed to _legacy_altair_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,legacy_area_chart,_legacy_area_chart,lib/streamlit/elements/legacy_altair.py/LegacyAltairMixin,83,85,['The method legacy_area_chart from the module lib/streamlit/elements/legacy_altair.py in class LegacyAltairMixin is renamed to _legacy_area_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,legacy_bar_chart,_legacy_bar_chart,lib/streamlit/elements/legacy_altair.py/LegacyAltairMixin,132,136,['The method legacy_bar_chart from the module lib/streamlit/elements/legacy_altair.py in class LegacyAltairMixin is renamed to _legacy_bar_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,legacy_line_chart,_legacy_line_chart,lib/streamlit/elements/legacy_altair.py/LegacyAltairMixin,33,33,['The method legacy_line_chart from the module lib/streamlit/elements/legacy_altair.py in class LegacyAltairMixin is renamed to _legacy_line_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,legacy_dataframe,_legacy_dataframe,lib/streamlit/elements/legacy_data_frame.py/LegacyDataFrameMixin,35,35,['The method legacy_dataframe from the module lib/streamlit/elements/legacy_data_frame.py in class LegacyDataFrameMixin is renamed to _legacy_dataframe'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,legacy_table,_legacy_table,lib/streamlit/elements/legacy_data_frame.py/LegacyDataFrameMixin,94,94,['The method legacy_table from the module lib/streamlit/elements/legacy_data_frame.py in class LegacyDataFrameMixin is renamed to _legacy_table'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,legacy_vega_lite_chart,_legacy_vega_lite_chart,lib/streamlit/elements/legacy_vega_lite.py/LegacyVegaLiteMixin,30,30,['The method legacy_vega_lite_chart from the module lib/streamlit/elements/legacy_vega_lite.py in class LegacyVegaLiteMixin is renamed to _legacy_vega_lite_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,test_st_altair_chart,test_st_legacy_altair_chart,lib/tests/streamlit/streamlit_test.py/StreamlitAPITest,112,112,['The method test_st_altair_chart from the module lib/tests/streamlit/streamlit_test.py in class StreamlitAPITest is renamed to test_st_legacy_altair_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,test_st_area_chart,test_st_legacy_area_chart,lib/tests/streamlit/streamlit_test.py/StreamlitAPITest,135,156,['The method test_st_area_chart from the module lib/tests/streamlit/streamlit_test.py in class StreamlitAPITest is renamed to test_st_legacy_area_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,test_st_bar_chart,test_st_legacy_bar_chart,lib/tests/streamlit/streamlit_test.py/StreamlitAPITest,234,278,['The method test_st_bar_chart from the module lib/tests/streamlit/streamlit_test.py in class StreamlitAPITest is renamed to test_st_legacy_bar_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,test_st_dataframe,test_st_legacy_dataframe,lib/tests/streamlit/streamlit_test.py/StreamlitAPITest,269,337,['The method test_st_dataframe from the module lib/tests/streamlit/streamlit_test.py in class StreamlitAPITest is renamed to test_st_legacy_dataframe'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,test_st_line_chart,test_st_legacy_line_chart,lib/tests/streamlit/streamlit_test.py/StreamlitAPITest,455,534,['The method test_st_line_chart from the module lib/tests/streamlit/streamlit_test.py in class StreamlitAPITest is renamed to test_st_legacy_line_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,test_st_table,test_st_legacy_table,lib/tests/streamlit/streamlit_test.py/StreamlitAPITest,638,740,['The method test_st_table from the module lib/tests/streamlit/streamlit_test.py in class StreamlitAPITest is renamed to test_st_legacy_table'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Rename Method,test_st_vega_lite_chart,test_st_legacy_vega_lite_chart,lib/tests/streamlit/streamlit_test.py/StreamlitAPITest,674,787,['The method test_st_vega_lite_chart from the module lib/tests/streamlit/streamlit_test.py in class StreamlitAPITest is renamed to test_st_legacy_vega_lite_chart'],03835a77db73133234a3e117783a969300b28ca2,,,,,,,
Remove Parameter,__init__,__init__,lib/streamlit/ReportSession.py/ReportSession,70,65,['The parameters [ is_preheat ] of the method __init__ from the module lib/streamlit/ReportSession.py in class ReportSession is/are removed'],047f6bd4873ffcab21c6035c9fffe5e74e914727,,,,,,,
Add Parameter,stop_watching_file,stop_watching_file,lib/streamlit/watcher/EventBasedFileWatcher.py/_MultiFileWatcher,147,156,['The parameters [ callback ] are added to the method stop_watching_file from the module lib/streamlit/watcher/EventBasedFileWatcher.py in class _MultiFileWatcher'],0548aad44b5138ea0bbc96ef8964b986bebcb589,,,,,,,
Remove Parameter,__init__,__init__,lib/streamlit/watcher/EventBasedFileWatcher.py/WatchedFile,186,201,['The parameters [ fn ] of the method __init__ from the module lib/streamlit/watcher/EventBasedFileWatcher.py in class WatchedFile is/are removed'],0548aad44b5138ea0bbc96ef8964b986bebcb589,,,,,,,
Add Parameter,code,code,lib/streamlit/elements/markdown.py/MarkdownMixin,83,83,['The parameters [ line_numbers ] are added to the method code from the module lib/streamlit/elements/markdown.py in class MarkdownMixin'],05638a68b7e78d42c49aa380ea81ed036a302a23,,,,,,,
Change Return Type,_calling_cached_function,_calling_cached_function,lib/streamlit/caching.py,132,130,['The return type of method _calling_cached_function from the module lib/streamlit/caching.py is updated'],064b7450be3b874fe5ee7a16442ab87bf9beb34e,,,,,,,
Change Return Type,suppress_cached_st_function_warning,suppress_cached_st_function_warning,lib/streamlit/caching.py,141,139,['The return type of method suppress_cached_st_function_warning from the module lib/streamlit/caching.py is updated'],064b7450be3b874fe5ee7a16442ab87bf9beb34e,,,,,,,
Change Return Type,_get_error_message_args,_get_error_message_args,lib/streamlit/hashing.py,946,962,['The return type of method _get_error_message_args from the module lib/streamlit/hashing.py is updated'],064b7450be3b874fe5ee7a16442ab87bf9beb34e,,,,,,,
Change Return Type,_get_failing_lines,_get_failing_lines,lib/streamlit/hashing.py,986,1002,['The return type of method _get_failing_lines from the module lib/streamlit/hashing.py is updated'],064b7450be3b874fe5ee7a16442ab87bf9beb34e,,,,,,,
Change Return Type,get_referenced_objects,get_referenced_objects,lib/streamlit/hashing.py,705,721,['The return type of method get_referenced_objects from the module lib/streamlit/hashing.py is updated'],064b7450be3b874fe5ee7a16442ab87bf9beb34e,,,,,,,
Rename Method,test_key,test_duplicate_key,lib/tests/streamlit/components_test.py/InvokeComponentTest,259,292,['The method test_key from the module lib/tests/streamlit/components_test.py in class InvokeComponentTest is renamed to test_duplicate_key'],0688fc116f6caf3eb836fb8f2ca197884c41d07f,,,,,,,
Rename Method,test_json_and_df_args,test_mixed_args,lib/tests/streamlit/components_test.py/InvokeComponentTest,243,271,['The method test_json_and_df_args from the module lib/tests/streamlit/components_test.py in class InvokeComponentTest is renamed to test_mixed_args'],0688fc116f6caf3eb836fb8f2ca197884c41d07f,,,,,,,
Add Parameter,convert_anything_to_df,convert_anything_to_df,lib/streamlit/type_util.py,419,423,['The parameters [ max_unevaluated_rows ] are added to the method convert_anything_to_df from the module lib/streamlit/type_util.py'],082a7bae43410d751efeb0ced6832b2782bea4b2,,,,,,,
Rename Method,is_snowpark_dataframe,is_snowpark_data_object,lib/streamlit/type_util.py,243,245,['The method is_snowpark_dataframe from the module lib/streamlit/type_util.py is renamed to is_snowpark_data_object'],082a7bae43410d751efeb0ced6832b2782bea4b2,,,,,,,
Add Parameter,image,image,lib/streamlit/DeltaGenerator.py/DeltaGenerator,1049,1049,['The parameters [ format ] are added to the method image from the module lib/streamlit/DeltaGenerator.py in class DeltaGenerator'],08430788eb044d9dc4b7d372b74741ce8fd9470f,,,,,,,
Add Parameter,_bytes_to_b64,_bytes_to_b64,lib/streamlit/elements/image_proto.py,54,55,['The parameters [ format ] are added to the method _bytes_to_b64 from the module lib/streamlit/elements/image_proto.py'],08430788eb044d9dc4b7d372b74741ce8fd9470f,,,,,,,
Add Parameter,marshall_images,marshall_images,lib/streamlit/elements/image_proto.py,89,100,['The parameters [ format ] are added to the method marshall_images from the module lib/streamlit/elements/image_proto.py'],08430788eb044d9dc4b7d372b74741ce8fd9470f,,,,,,,
Add Parameter,test_marshall_images,test_marshall_images,lib/tests/streamlit/image_proto_test.py/ImageProtoTest,84,84,['The parameters [ format ] are added to the method test_marshall_images from the module lib/tests/streamlit/image_proto_test.py in class ImageProtoTest'],08430788eb044d9dc4b7d372b74741ce8fd9470f,,,,,,,
Remove Parameter,unflatten,unflatten,lib/streamlit/dicttools.py,66,66,['The parameters [ encoding_blacklist ] of the method unflatten from the module lib/streamlit/dicttools.py is/are removed'],08a120f33f701fbf2d6c8e6a298b82a02beded6a,,,,,,,
Add Parameter,_check_and_convert_to_indices,_check_and_convert_to_indices,lib/streamlit/DeltaGenerator.py/DeltaGenerator,1591,1591,['The parameters [ options ] are added to the method _check_and_convert_to_indices from the module lib/streamlit/DeltaGenerator.py in class DeltaGenerator'],0925e2dfff2677f869adbf2574cfe7d1b3f313d8,,,,,,,
Rename Method,run_with_out_of_process_error_handler,run_handling_errors_in_subprocess,lib/streamlit/process_runner.py,41,41,['The method run_with_out_of_process_error_handler from the module lib/streamlit/process_runner.py is renamed to run_handling_errors_in_subprocess'],09a88b95a635bcbe8f1c24dd6d2aab87a286116c,,,,,,,
Rename Method,run_with_in_process_error_handler,run_handling_errors_in_this_process,lib/streamlit/process_runner.py,71,71,['The method run_with_in_process_error_handler from the module lib/streamlit/process_runner.py is renamed to run_handling_errors_in_this_process'],09a88b95a635bcbe8f1c24dd6d2aab87a286116c,,,,,,,
Change/Rename Parameter,_save_final_report,_save_final_report,lib/streamlit/ReportSession.py/ReportSession,552,565,['The parameters [ progress ] of the method _save_final_report from the module lib/streamlit/ReportSession.py in class ReportSession are changed/renamed to [progress_coroutine]'],0a9b0d337aa1953cf6f39652f3b18e5ad34f8ca7,,,,,,,
Rename Method,running_py3,is_running_py3,lib/streamlit/compatibility.py,72,72,['The method running_py3 from the module lib/streamlit/compatibility.py is renamed to is_running_py3'],0ad4aa9725049788862cef82f270322379d0b5c5,,,,,,,
Rename Method,chart,_native_chart,lib/streamlit/DeltaGenerator.py/DeltaGenerator,357,359,['The method chart from the module lib/streamlit/DeltaGenerator.py in class DeltaGenerator is renamed to _native_chart'],0ad8d100160d4b7983ba7c5bea119952fddd5ec9,,,,,,,
Rename Method,wrap_method,wrap_delta_generator_method,lib/streamlit/__init__.py,49,49,['The method wrap_method from the module lib/streamlit/__init__.py is renamed to wrap_delta_generator_method'],0ad8d100160d4b7983ba7c5bea119952fddd5ec9,,,,,,,
Remove Parameter,_parse_exception_text,_parse_exception_text,lib/streamlit/proxy/process_runner.py,150,167,['The parameters [ ret_code ] of the method _parse_exception_text from the module lib/streamlit/proxy/process_runner.py is/are removed'],0da9e91ee897d9d679610e44a81b89b692bef8dd,,,,,,,
Rename Method,clear,_clear,lib/streamlit/runtime/caching/cache_data_api.py/DataCache,587,588,['The method clear from the module lib/streamlit/runtime/caching/cache_data_api.py in class DataCache is renamed to _clear'],0dbd72267970dc551e2c29975066205bc48cb0da,,,,,,,
Rename Method,clear,_clear,lib/streamlit/runtime/caching/cache_resource_api.py/ResourceCache,500,502,['The method clear from the module lib/streamlit/runtime/caching/cache_resource_api.py in class ResourceCache is renamed to _clear'],0dbd72267970dc551e2c29975066205bc48cb0da,,,,,,,
Add Parameter,_make_value_key,_make_value_key,lib/streamlit/runtime/caching/cache_utils.py,223,297,['The parameters [ func_args func_kwargs ] are added to the method _make_value_key from the module lib/streamlit/runtime/caching/cache_utils.py'],0dbd72267970dc551e2c29975066205bc48cb0da,,,,,,,
Rename Method,_can_run_streamlit_version,_can_run_streamlit_help,scripts/cli_smoke_tests.py,37,37,['The method _can_run_streamlit_version from the module scripts/cli_smoke_tests.py is renamed to _can_run_streamlit_help'],0dce3884971bc2cf4c8a06f85fdf79ae6119b818,,,,,,,
Change/Rename Parameter,_deregister_browser_from_report_queue,_deregister_browser_from_report_queue,lib/streamlit/proxy/Proxy.py/Proxy,482,482,['The parameters [ proxy_connection ] of the method _deregister_browser_from_report_queue from the module lib/streamlit/proxy/Proxy.py in class Proxy are changed/renamed to [client_connection]'],0e48276cd26887168025cedb451290ac10ded712,,,,,,,
Change/Rename Parameter,get_latest_connection_and_queue,get_latest_connection_and_queue,lib/streamlit/proxy/Proxy.py/Proxy,369,369,['The parameters [ proxy_connection ] of the method get_latest_connection_and_queue from the module lib/streamlit/proxy/Proxy.py in class Proxy are changed/renamed to [client_connection]'],0e48276cd26887168025cedb451290ac10ded712,,,,,,,
Change/Rename Parameter,on_browser_connection_closed,on_browser_connection_closed,lib/streamlit/proxy/Proxy.py/Proxy,345,345,['The parameters [ proxy_connection ] of the method on_browser_connection_closed from the module lib/streamlit/proxy/Proxy.py in class Proxy are changed/renamed to [client_connection]'],0e48276cd26887168025cedb451290ac10ded712,,,,,,,
Rename Method,proxy_connection,client_connection,lib/streamlit/proxy/ReportSession.py/ReportSession,83,83,['The method proxy_connection from the module lib/streamlit/proxy/ReportSession.py in class ReportSession is renamed to client_connection'],0e48276cd26887168025cedb451290ac10ded712,,,,,,,
Rename Method,_create_proxy_connection,_create_client_connection,lib/tests/streamlit/Proxy/ReportSession_test.py,28,28,['The method _create_proxy_connection from the module lib/tests/streamlit/Proxy/ReportSession_test.py is renamed to _create_client_connection'],0e48276cd26887168025cedb451290ac10ded712,,,,,,,
Rename Method,_export_to_io,_export,lib/streamlit/DeltaGenerator.py,37,37,['The method _export_to_io from the module lib/streamlit/DeltaGenerator.py is renamed to _export'],0efc3a8483f99631bf24f20ad80b58c4ca2940ee,,,,,,,
Rename Method,test_export_to_io,test_export,lib/tests/streamlit/delta_generator_test.py/DeltaGeneratorDecoratorTest,18,18,['The method test_export_to_io from the module lib/tests/streamlit/delta_generator_test.py in class DeltaGeneratorDecoratorTest is renamed to test_export'],0efc3a8483f99631bf24f20ad80b58c4ca2940ee,,,,,,,
Rename Method,_set_up_browser_server,_set_up_server,lib/streamlit/proxy/Proxy.py/Proxy,114,94,['The method _set_up_browser_server from the module lib/streamlit/proxy/Proxy.py in class Proxy is renamed to _set_up_server'],0f07005e0999225a6e32661fbf299e189c1b2716,,,,,,,
Add Parameter,__init__,__init__,lib/streamlit/DeltaGenerator.py/DeltaGenerator,155,169,['The parameters [ delta_type last_index ] are added to the method __init__ from the module lib/streamlit/DeltaGenerator.py in class DeltaGenerator'],0f1a774069fe78d2df5ecbdc7de533826187fd75,,,,,,,
Add Parameter,_enqueue_new_element_delta,_enqueue_new_element_delta,lib/streamlit/DeltaGenerator.py/DeltaGenerator,214,248,['The parameters [ delta_type last_index ] are added to the method _enqueue_new_element_delta from the module lib/streamlit/DeltaGenerator.py in class DeltaGenerator'],0f1a774069fe78d2df5ecbdc7de533826187fd75,,,,,,,
Add Parameter,_enqueue_new_element_delta,_enqueue_new_element_delta,lib/tests/streamlit/delta_generator_test.py/FakeDeltaGenerator,107,107,['The parameters [ delta_type last_index ] are added to the method _enqueue_new_element_delta from the module lib/tests/streamlit/delta_generator_test.py in class FakeDeltaGenerator'],0f1a774069fe78d2df5ecbdc7de533826187fd75,,,,,,,
Add Parameter,marshall_audio,marshall_audio,lib/streamlit/elements/media.py,264,366,['The parameters [ sample_rate ] are added to the method marshall_audio from the module lib/streamlit/elements/media.py'],0f46768f904826079b1e9dc4e96cb3342f2735c2,,,,,,,
Add Parameter,marshall,marshall,lib/streamlit/elements/vega_lite.py,19,19,['The parameters [ width ] are added to the method marshall from the module lib/streamlit/elements/vega_lite.py'],0f65b0232077bf3f00fa4405d7412094dfd2a33a,,,,,,,
Add Parameter,_get_st_write_from_expr,_get_st_write_from_expr,lib/streamlit/magic.py,109,118,['The parameters [ parent_type ] are added to the method _get_st_write_from_expr from the module lib/streamlit/magic.py'],0f65b0232077bf3f00fa4405d7412094dfd2a33a,,,,,,,
Rename Method,test_add_rows_fails_when_wrong_name,test_add_rows_works_when_new_name,lib/tests/streamlit/add_rows_test.py/DeltaGeneratorAddRowsTest,161,161,['The method test_add_rows_fails_when_wrong_name from the module lib/tests/streamlit/add_rows_test.py in class DeltaGeneratorAddRowsTest is renamed to test_add_rows_works_when_new_name'],0f65b0232077bf3f00fa4405d7412094dfd2a33a,,,,,,,
Rename Method,test_get_dataset,test_get_or_create_dataset,lib/tests/streamlit/data_frame_proto_test.py/DataFrameProtoTest,610,610,['The method test_get_dataset from the module lib/tests/streamlit/data_frame_proto_test.py in class DataFrameProtoTest is renamed to test_get_or_create_dataset'],0f65b0232077bf3f00fa4405d7412094dfd2a33a,,,,,,,
Rename Method,test_legacy_add_rows_fails_when_wrong_shape,test_legacy_add_rows_suceeds_when_wrong_shape,lib/tests/streamlit/legacy_add_rows_test.py/DeltaGeneratorAddRowsTest,276,277,['The method test_legacy_add_rows_fails_when_wrong_shape from the module lib/tests/streamlit/legacy_add_rows_test.py in class DeltaGeneratorAddRowsTest is renamed to test_legacy_add_rows_suceeds_when_wrong_shape'],0f76064dbb9b9405173effe7f872aa8a8dba69cc,,,,,,,
Change Return Type,get_all_deltas_from_queue,get_all_deltas_from_queue,lib/tests/testutil.py/DeltaGeneratorTestCase,123,115,['The return type of method get_all_deltas_from_queue from the module lib/tests/testutil.py in class DeltaGeneratorTestCase is updated'],0f76064dbb9b9405173effe7f872aa8a8dba69cc,,,,,,,
Change/Rename Parameter,_on_scriptrunner_event,_on_scriptrunner_event,lib/streamlit/report_session.py/ReportSession,221,231,['The parameters [ widget_states ] of the method _on_scriptrunner_event from the module lib/streamlit/report_session.py in class ReportSession are changed/renamed to [client_state]'],0fa949b3b6494e606d92eaa73512c1a9d0b81642,,,,,,,
Add Parameter,__init__,__init__,lib/streamlit/report_thread.py/ReportContext,23,23,['The parameters [ query_string ] are added to the method __init__ from the module lib/streamlit/report_thread.py in class ReportContext'],0fa949b3b6494e606d92eaa73512c1a9d0b81642,,,,,,,
Add Parameter,reset,reset,lib/streamlit/report_thread.py/ReportContext,51,61,['The parameters [ query_string ] are added to the method reset from the module lib/streamlit/report_thread.py in class ReportContext'],0fa949b3b6494e606d92eaa73512c1a9d0b81642,,,,,,,
Add Parameter,__init__,__init__,lib/streamlit/report_thread.py/ReportThread,96,107,['The parameters [ query_string ] are added to the method __init__ from the module lib/streamlit/report_thread.py in class ReportThread'],0fa949b3b6494e606d92eaa73512c1a9d0b81642,,,,,,,
Change/Rename Parameter,__init__,__init__,lib/streamlit/script_runner.py/ScriptRunner,52,53,['The parameters [ widget_states ] of the method __init__ from the module lib/streamlit/script_runner.py in class ScriptRunner are changed/renamed to [client_state]'],0fa949b3b6494e606d92eaa73512c1a9d0b81642,,,,,,,
Change/Rename Parameter,enqueue_rerun,enqueue_rerun,lib/tests/streamlit/scriptrunner/script_runner_test.py/TestScriptRunner,459,449,['The parameters [ widget_state ] of the method enqueue_rerun from the module lib/tests/streamlit/scriptrunner/script_runner_test.py in class TestScriptRunner are changed/renamed to [widget_states]'],0fa949b3b6494e606d92eaa73512c1a9d0b81642,,,,,,,
Change/Rename Parameter,deck_gl_chart,deck_gl_chart,lib/streamlit/DeltaGenerator.py/DeltaGenerator,524,538,['The parameters [ layers ] of the method deck_gl_chart from the module lib/streamlit/DeltaGenerator.py in class DeltaGenerator are changed/renamed to [spec]'],0fe228aa0bf5479458a68bf90b4430885410bd92,,,,,,,
Rename Method,test_check_conflicts_2a,test_check_conflicts_browser_serverport,lib/tests/streamlit/config_test.py/ConfigTest,349,349,['The method test_check_conflicts_2a from the module lib/tests/streamlit/config_test.py in class ConfigTest is renamed to test_check_conflicts_browser_serverport'],1029ec24226c0af28aeaab57bf24df99d0fefffd,,,,,,,
Rename Method,test_check_conflicts_4,test_check_conflicts_s3_credentials,lib/tests/streamlit/config_test.py/ConfigTest,369,369,['The method test_check_conflicts_4 from the module lib/tests/streamlit/config_test.py in class ConfigTest is renamed to test_check_conflicts_s3_credentials'],1029ec24226c0af28aeaab57bf24df99d0fefffd,,,,,,,
Rename Method,test_check_conflicts_3,test_check_conflicts_s3_sharing_mode,lib/tests/streamlit/config_test.py/ConfigTest,359,359,['The method test_check_conflicts_3 from the module lib/tests/streamlit/config_test.py in class ConfigTest is renamed to test_check_conflicts_s3_sharing_mode'],1029ec24226c0af28aeaab57bf24df99d0fefffd,,,,,,,
Rename Method,test_check_conflicts_2,test_check_conflicts_server_port,lib/tests/streamlit/config_test.py/ConfigTest,339,339,['The method test_check_conflicts_2 from the module lib/tests/streamlit/config_test.py in class ConfigTest is renamed to test_check_conflicts_server_port'],1029ec24226c0af28aeaab57bf24df99d0fefffd,,,,,,,
Add Parameter,get_cache,get_cache,lib/streamlit/runtime/caching/singleton_decorator.py/SingletonCaches,61,73,['The parameters [ validate ] are added to the method get_cache from the module lib/streamlit/runtime/caching/singleton_decorator.py in class SingletonCaches'],104cfc812deb8d92620cab81c6a584c566e4eaaa,,,,,,,
Add Parameter,__init__,__init__,lib/streamlit/runtime/caching/singleton_decorator.py/SingletonFunction,130,145,['The parameters [ validate ] are added to the method __init__ from the module lib/streamlit/runtime/caching/singleton_decorator.py in class SingletonFunction'],104cfc812deb8d92620cab81c6a584c566e4eaaa,,,,,,,
Add Parameter,__init__,__init__,lib/streamlit/runtime/caching/singleton_decorator.py/SingletonCache,342,371,['The parameters [ validate ] are added to the method __init__ from the module lib/streamlit/runtime/caching/singleton_decorator.py in class SingletonCache'],104cfc812deb8d92620cab81c6a584c566e4eaaa,,,,,,,
Add Parameter,file_uploader,file_uploader,lib/streamlit/DeltaGenerator.py/DeltaGenerator,1923,1924,['The parameters [ encoding ] are added to the method file_uploader from the module lib/streamlit/DeltaGenerator.py in class DeltaGenerator'],1103cbaec81b4f903ffb32f85ff8f20f226edab8,,,,,,,
Change/Rename Parameter,__init__,__init__,lib/streamlit/ReportThread.py/ReportThread,81,81,['The parameters [ file_manager ] of the method __init__ from the module lib/streamlit/ReportThread.py in class ReportThread are changed/renamed to [uploaded_file_mgr]'],1103cbaec81b4f903ffb32f85ff8f20f226edab8,,,,,,,
Change/Rename Parameter,__init__,__init__,lib/streamlit/ScriptRunner.py/ScriptRunner,51,51,['The parameters [ file_manager ] of the method __init__ from the module lib/streamlit/ScriptRunner.py in class ScriptRunner are changed/renamed to [uploaded_file_mgr]'],1103cbaec81b4f903ffb32f85ff8f20f226edab8,,,,,,,
